Date;Open;High;Low;Close
Apr 03, 2019 18:00;1.12461;1.12471;1.12385;1.12392
Apr 03, 2019 17:00;1.12442;1.12481;1.12414;1.12458
Apr 03, 2019 16:00;1.12418;1.12492;1.12391;1.12444
Apr 03, 2019 15:00;1.12298;1.12429;1.12284;1.12417
Apr 03, 2019 14:00;1.1235;1.12427;1.12248;1.12295
Apr 03, 2019 13:00;1.12342;1.12368;1.12273;1.12327
Apr 03, 2019 12:00;1.1246;1.12497;1.12337;1.12342
Apr 03, 2019 11:00;1.12433;1.12505;1.12422;1.12463
Apr 03, 2019 10:00;1.12477;1.1249;1.1243;1.1243
Apr 03, 2019 09:00;1.12435;1.12549;1.1239;1.12482
Apr 03, 2019 08:00;1.12373;1.1245;1.12322;1.12435
Apr 03, 2019 07:00;1.12234;1.12429;1.12154;1.12377
Apr 03, 2019 06:00;1.12254;1.12287;1.12176;1.12232
Apr 03, 2019 05:00;1.12228;1.12266;1.12212;1.12256
Apr 03, 2019 04:00;1.12217;1.12264;1.12209;1.12228
Apr 03, 2019 03:00;1.12209;1.12234;1.12197;1.12219
Apr 03, 2019 02:00;1.12236;1.12253;1.12199;1.12203
Apr 03, 2019 01:00;1.12161;1.12264;1.12125;1.12238
Apr 03, 2019 00:00;1.12036;1.12174;1.12021;1.12166
Apr 02, 2019 23:00;1.12042;1.12052;1.12027;1.12033
Apr 02, 2019 22:00;1.12024;1.12051;1.12018;1.12044
Apr 02, 2019 21:00;1.12041;1.1206;1.12002;1.12023
Apr 02, 2019 20:00;1.12009;1.12052;1.11989;1.12043
Apr 02, 2019 19:00;1.11979;1.12023;1.11941;1.12013
Apr 02, 2019 18:00;1.11944;1.11982;1.1192;1.11979
Apr 02, 2019 17:00;1.11968;1.12158;1.11928;1.11941
Apr 02, 2019 16:00;1.11861;1.11979;1.11854;1.11968
Apr 02, 2019 15:00;1.11912;1.1193;1.11836;1.11862
Apr 02, 2019 14:00;1.12013;1.12059;1.11851;1.11913
Apr 02, 2019 13:00;1.12054;1.12077;1.11979;1.12011
Apr 02, 2019 12:00;1.12011;1.12118;1.11981;1.12054
Apr 02, 2019 11:00;1.12002;1.12056;1.11972;1.12014
Apr 02, 2019 10:00;1.12038;1.12057;1.11989;1.12002
Apr 02, 2019 09:00;1.11982;1.12061;1.11974;1.12041
Apr 02, 2019 08:00;1.11994;1.12047;1.11935;1.11979
Apr 02, 2019 07:00;1.1201;1.12039;1.11904;1.11996
Apr 02, 2019 06:00;1.12077;1.12079;1.11991;1.12009
Apr 02, 2019 05:00;1.12022;1.12112;1.12008;1.12075
Apr 02, 2019 04:00;1.12025;1.12026;1.11957;1.12023
Apr 02, 2019 03:00;1.12028;1.12052;1.11993;1.12027
Apr 02, 2019 02:00;1.12037;1.12056;1.12014;1.12028
Apr 02, 2019 01:00;1.12058;1.12059;1.11972;1.12034
Apr 02, 2019 00:00;1.12053;1.12088;1.12048;1.12059
Apr 01, 2019 23:00;1.12061;1.12075;1.12044;1.12047
Apr 01, 2019 22:00;1.12022;1.12065;1.1202;1.12064
Apr 01, 2019 21:00;1.12122;1.12125;1.11981;1.12023
Apr 01, 2019 20:00;1.12103;1.12134;1.12087;1.12122
Apr 01, 2019 19:00;1.12126;1.12129;1.12088;1.12104
Apr 01, 2019 18:00;1.12084;1.12129;1.12065;1.12126
Apr 01, 2019 17:00;1.1206;1.12095;1.12038;1.12079
Apr 01, 2019 16:00;1.12094;1.12115;1.12041;1.12062
Apr 01, 2019 15:00;1.12207;1.12238;1.12087;1.12097
Apr 01, 2019 14:00;1.12345;1.12345;1.12117;1.12204
Apr 01, 2019 13:00;1.12349;1.12453;1.12296;1.12355
Apr 01, 2019 12:00;1.12295;1.12487;1.12295;1.12349
Apr 01, 2019 11:00;1.12316;1.12386;1.12273;1.12295
Apr 01, 2019 10:00;1.12374;1.1238;1.12304;1.1231
Apr 01, 2019 09:00;1.1246;1.12485;1.1236;1.12374
Apr 01, 2019 08:00;1.12386;1.12496;1.12341;1.12459
Apr 01, 2019 07:00;1.12337;1.12429;1.12275;1.12388
Apr 01, 2019 06:00;1.12384;1.1239;1.12319;1.12337
Apr 01, 2019 05:00;1.12337;1.12416;1.12337;1.12386
Apr 01, 2019 04:00;1.12321;1.12351;1.12314;1.12339
Apr 01, 2019 03:00;1.12313;1.12336;1.12298;1.12317
Apr 01, 2019 02:00;1.12263;1.1233;1.12245;1.12318
Apr 01, 2019 01:00;1.12278;1.12291;1.12249;1.12257
Apr 01, 2019 00:00;1.12233;1.12283;1.12213;1.12283
Mar 31, 2019 23:00;1.12218;1.12252;1.12204;1.12233
Mar 31, 2019 22:00;1.12281;1.12281;1.12212;1.12217
Mar 31, 2019 21:00;1.1225;1.12309;1.12194;1.12278
Mar 29, 2019 20:00;1.12173;1.12184;1.12151;1.12178
Mar 29, 2019 19:00;1.1215;1.12215;1.12134;1.12176
Mar 29, 2019 18:00;1.12214;1.12274;1.12142;1.12151
Mar 29, 2019 17:00;1.12251;1.12252;1.12147;1.12211
Mar 29, 2019 16:00;1.12271;1.12311;1.1221;1.12252
Mar 29, 2019 15:00;1.12273;1.1236;1.12203;1.12267
Mar 29, 2019 14:00;1.12351;1.12415;1.12208;1.12276
Mar 29, 2019 13:00;1.12321;1.12396;1.12293;1.12353
Mar 29, 2019 12:00;1.12298;1.12463;1.12273;1.12316
Mar 29, 2019 11:00;1.1223;1.12364;1.1223;1.12298
Mar 29, 2019 10:00;1.12111;1.12266;1.12097;1.1223
Mar 29, 2019 09:00;1.12302;1.12319;1.12113;1.12113
Mar 29, 2019 08:00;1.12303;1.12362;1.12223;1.12301
Mar 29, 2019 07:00;1.12346;1.12388;1.12284;1.12301
Mar 29, 2019 06:00;1.12337;1.12355;1.1229;1.12345
Mar 29, 2019 05:00;1.12299;1.12357;1.12287;1.12338
Mar 29, 2019 04:00;1.12285;1.12307;1.12235;1.12302
Mar 29, 2019 03:00;1.12303;1.12305;1.12259;1.12286
Mar 29, 2019 02:00;1.12274;1.12306;1.12239;1.12304
Mar 29, 2019 01:00;1.12319;1.1233;1.12265;1.12272
Mar 29, 2019 00:00;1.12298;1.12349;1.12248;1.12322
Mar 28, 2019 23:00;1.12283;1.123;1.12263;1.12299
Mar 28, 2019 22:00;1.12258;1.12299;1.12256;1.12283
Mar 28, 2019 21:00;1.12192;1.12291;1.1217;1.12256
Mar 28, 2019 20:00;1.12238;1.12274;1.12215;1.12239
Mar 28, 2019 19:00;1.12265;1.12283;1.12199;1.1223
Mar 28, 2019 18:00;1.12355;1.12378;1.1225;1.12267
Mar 28, 2019 17:00;1.12273;1.12367;1.12247;1.12356
Mar 28, 2019 16:00;1.12357;1.1236;1.12155;1.12274
Mar 28, 2019 15:00;1.12341;1.12387;1.12218;1.12357
Mar 28, 2019 14:00;1.12173;1.12369;1.12173;1.12342
Mar 28, 2019 13:00;1.12215;1.12309;1.12138;1.12175
Mar 28, 2019 12:00;1.1226;1.12336;1.12208;1.12213
Mar 28, 2019 11:00;1.12515;1.12517;1.12239;1.12255
Mar 28, 2019 10:00;1.12554;1.12586;1.12472;1.12521
Mar 28, 2019 09:00;1.12523;1.12589;1.12501;1.12551
Mar 28, 2019 08:00;1.12384;1.1255;1.12343;1.12525
Mar 28, 2019 07:00;1.12562;1.12606;1.12368;1.12382
Mar 28, 2019 06:00;1.12567;1.12612;1.12552;1.12563
Mar 28, 2019 05:00;1.12548;1.12582;1.12535;1.12569
Mar 28, 2019 04:00;1.12548;1.12555;1.12524;1.1255
Mar 28, 2019 03:00;1.12553;1.12579;1.12528;1.12549
Mar 28, 2019 02:00;1.12457;1.12553;1.12456;1.12551
Mar 28, 2019 01:00;1.12482;1.12534;1.12432;1.12457
Mar 28, 2019 00:00;1.12522;1.12543;1.12473;1.12483
Mar 27, 2019 23:00;1.12491;1.12522;1.12476;1.1252
Mar 27, 2019 22:00;1.12511;1.12529;1.12492;1.12494
Mar 27, 2019 21:00;1.12437;1.12546;1.12437;1.12514
Mar 27, 2019 20:00;1.12513;1.12513;1.12436;1.12441
Mar 27, 2019 19:00;1.12642;1.12644;1.12474;1.12513
Mar 27, 2019 18:00;1.12538;1.12653;1.1252;1.1264
Mar 27, 2019 17:00;1.12633;1.12677;1.12516;1.12542
Mar 27, 2019 16:00;1.12509;1.12657;1.1244;1.1263
Mar 27, 2019 15:00;1.12519;1.12568;1.12422;1.1251
Mar 27, 2019 14:00;1.12587;1.12604;1.12439;1.12519
Mar 27, 2019 13:00;1.12716;1.12722;1.12484;1.12588
Mar 27, 2019 12:00;1.12807;1.12829;1.12661;1.12713
Mar 27, 2019 11:00;1.12776;1.12842;1.12678;1.12804
Mar 27, 2019 10:00;1.12801;1.12855;1.12745;1.12777
Mar 27, 2019 09:00;1.12759;1.12853;1.12701;1.12804
Mar 27, 2019 08:00;1.12522;1.1278;1.12499;1.12757
Mar 27, 2019 07:00;1.1266;1.12664;1.12469;1.12521
Mar 27, 2019 06:00;1.1257;1.12667;1.12563;1.12659
Mar 27, 2019 05:00;1.12578;1.12596;1.12537;1.12572
Mar 27, 2019 04:00;1.12527;1.12579;1.12525;1.12574
Mar 27, 2019 03:00;1.1257;1.12572;1.12528;1.12529
Mar 27, 2019 02:00;1.12558;1.12578;1.12509;1.12572
Mar 27, 2019 01:00;1.1267;1.12671;1.12548;1.12555
Mar 27, 2019 00:00;1.1274;1.12741;1.12613;1.12668
Mar 26, 2019 23:00;1.12755;1.12765;1.12734;1.1274
Mar 26, 2019 22:00;1.12698;1.12771;1.12685;1.12753
Mar 26, 2019 21:00;1.12653;1.12719;1.12628;1.12698
Mar 26, 2019 20:00;1.12692;1.12712;1.1263;1.12656
Mar 26, 2019 19:00;1.1277;1.12806;1.12648;1.1269
Mar 26, 2019 18:00;1.12832;1.12836;1.12761;1.12773
Mar 26, 2019 17:00;1.12885;1.12948;1.12783;1.12834
Mar 26, 2019 16:00;1.1279;1.12903;1.1279;1.12882
Mar 26, 2019 15:00;1.12973;1.12983;1.12778;1.12789
Mar 26, 2019 14:00;1.12855;1.13001;1.12855;1.12977
Mar 26, 2019 13:00;1.12875;1.12963;1.128;1.12853
Mar 26, 2019 12:00;1.13106;1.13116;1.12846;1.12876
Mar 26, 2019 11:00;1.13232;1.13259;1.13089;1.13106
Mar 26, 2019 10:00;1.13171;1.13261;1.1315;1.13235
Mar 26, 2019 09:00;1.13069;1.13191;1.13068;1.13173
Mar 26, 2019 08:00;1.13122;1.13151;1.13027;1.13065
Mar 26, 2019 07:00;1.13077;1.13167;1.13051;1.13126
Mar 26, 2019 06:00;1.1307;1.13117;1.13063;1.13075
Mar 26, 2019 05:00;1.13107;1.13117;1.13049;1.1307
Mar 26, 2019 04:00;1.1316;1.13177;1.1311;1.13111
Mar 26, 2019 03:00;1.13171;1.1318;1.13147;1.13163
Mar 26, 2019 02:00;1.1316;1.13169;1.1314;1.13166
Mar 26, 2019 01:00;1.13176;1.13218;1.13147;1.13163
Mar 26, 2019 00:00;1.13153;1.13189;1.13132;1.13178
Mar 25, 2019 23:00;1.13147;1.13172;1.13144;1.13154
Mar 25, 2019 22:00;1.13126;1.1319;1.13121;1.13143
Mar 25, 2019 21:00;1.13117;1.13154;1.13098;1.13125
Mar 25, 2019 20:00;1.13149;1.1315;1.13102;1.13126
Mar 25, 2019 19:00;1.13122;1.1315;1.13111;1.1315
Mar 25, 2019 18:00;1.13164;1.13259;1.13105;1.1312
Mar 25, 2019 17:00;1.13116;1.13209;1.13101;1.13166
Mar 25, 2019 16:00;1.13216;1.13233;1.13105;1.13116
Mar 25, 2019 15:00;1.13214;1.13316;1.13183;1.13218
Mar 25, 2019 14:00;1.13163;1.13256;1.13114;1.13214
Mar 25, 2019 13:00;1.13185;1.1327;1.13123;1.13165
Mar 25, 2019 12:00;1.13094;1.13243;1.13091;1.13187
Mar 25, 2019 11:00;1.13128;1.13141;1.13039;1.13093
Mar 25, 2019 10:00;1.13203;1.13247;1.13123;1.13126
Mar 25, 2019 09:00;1.1308;1.13232;1.13075;1.13203
Mar 25, 2019 08:00;1.13091;1.13121;1.12948;1.13085
Mar 25, 2019 07:00;1.13035;1.13143;1.1303;1.13091
Mar 25, 2019 06:00;1.13026;1.13044;1.12995;1.13031
Mar 25, 2019 05:00;1.12981;1.13042;1.12981;1.13031
Mar 25, 2019 04:00;1.1299;1.13004;1.12959;1.12979
Mar 25, 2019 03:00;1.12961;1.13002;1.12949;1.12991
Mar 25, 2019 02:00;1.12951;1.12995;1.12951;1.12961
Mar 25, 2019 01:00;1.12901;1.12959;1.12901;1.12953
Mar 25, 2019 00:00;1.12953;1.12963;1.12886;1.12896
Mar 24, 2019 23:00;1.12957;1.12985;1.1295;1.12958
Mar 24, 2019 22:00;1.12937;1.12986;1.12922;1.12952
Mar 24, 2019 21:00;1.12867;1.13004;1.12856;1.12936
Mar 22, 2019 23:00;ﭢ.13;ﭢ.13;ﭢ.13;ﭢ.13
Mar 22, 2019 20:00;1.12975;1.13016;1.12937;ﭢ.13
Mar 22, 2019 19:00;1.12934;1.13011;1.1293;1.12972
Mar 22, 2019 18:00;1.12968;1.12969;1.12836;1.12939
Mar 22, 2019 17:00;1.12837;1.12973;1.12819;1.12962
Mar 22, 2019 16:00;1.12827;1.12958;1.12816;1.12841
Mar 22, 2019 15:00;1.12787;1.12866;1.12731;1.12825
Mar 22, 2019 14:00;1.13047;1.13092;1.12765;1.12788
Mar 22, 2019 13:00;1.13056;1.13156;1.12953;1.13048
Mar 22, 2019 12:00;1.12985;1.13106;1.1296;1.13054
Mar 22, 2019 11:00;1.1309;1.13115;1.12937;1.12986
Mar 22, 2019 10:00;1.13049;1.13198;1.12948;1.13093
Mar 22, 2019 09:00;1.13031;1.13132;1.12928;1.13049
Mar 22, 2019 08:00;1.13875;1.13903;1.12883;1.13031
Mar 22, 2019 07:00;1.13793;1.13905;1.13786;1.13874
Mar 22, 2019 06:00;1.13771;1.13809;1.13763;1.13798
Mar 22, 2019 05:00;1.13776;1.13785;1.13751;1.13769
Mar 22, 2019 04:00;1.13749;1.13779;1.13741;1.13779
Mar 22, 2019 03:00;1.13739;1.13763;1.13723;1.13747
Mar 22, 2019 02:00;1.13755;1.13765;1.13708;1.13734
Mar 22, 2019 01:00;1.13673;1.13763;1.1365;1.13759
Mar 22, 2019 00:00;1.13738;1.13744;1.13613;1.13671
Mar 21, 2019 23:00;1.13762;1.1377;1.13735;1.13738
Mar 21, 2019 22:00;1.13736;1.13777;1.13725;1.13764
Mar 21, 2019 21:00;1.13735;1.14004;1.13519;1.13735
Mar 21, 2019 20:00;1.13666;1.1377;1.13636;1.13749
Mar 21, 2019 19:00;1.13528;1.13669;1.13517;1.13666
Mar 21, 2019 18:00;1.13529;1.13634;1.13468;1.13532
Mar 21, 2019 17:00;1.13522;1.13533;1.13425;1.13528
Mar 21, 2019 16:00;1.13608;1.13624;1.13431;1.13523
Mar 21, 2019 15:00;1.13712;1.13722;1.13536;1.13605
Mar 21, 2019 14:00;1.13923;1.13923;1.13646;1.13715
Mar 21, 2019 13:00;1.13856;1.13955;1.13788;1.13922
Mar 21, 2019 12:00;1.13923;1.1397;1.13843;1.13856
Mar 21, 2019 11:00;1.13884;1.13954;1.1384;1.13921
Mar 21, 2019 10:00;1.14061;1.1407;1.13845;1.13884
Mar 21, 2019 09:00;1.13985;1.14068;1.13978;1.14058
Mar 21, 2019 08:00;1.14133;1.14137;1.13928;1.13987
Mar 21, 2019 07:00;1.14236;1.14295;1.14119;1.14131
Mar 21, 2019 06:00;1.14202;1.14254;1.14182;1.14239
Mar 21, 2019 05:00;1.14263;1.1427;1.14186;1.142
Mar 21, 2019 04:00;1.1424;1.14262;1.14212;1.1426
Mar 21, 2019 03:00;1.14281;1.1431;1.14228;1.14244
Mar 21, 2019 02:00;1.14317;1.14344;1.14266;1.14281
Mar 21, 2019 01:00;1.14321;1.14376;1.14268;1.14317
Mar 21, 2019 00:00;1.14287;1.14347;1.14247;1.14321
Mar 20, 2019 23:00;1.1421;1.14301;1.14209;1.14281
Mar 20, 2019 22:00;1.14245;1.1428;1.14214;1.14214
Mar 20, 2019 21:00;1.14127;1.14241;1.14117;1.14239
Mar 20, 2019 20:00;1.14341;1.14341;1.141;1.14122
Mar 20, 2019 19:00;1.14457;1.14481;1.14169;1.14341
Mar 20, 2019 18:00;1.13573;1.1447;1.13573;1.14457
Mar 20, 2019 17:00;1.135;1.13583;1.13475;1.13576
Mar 20, 2019 16:00;1.13523;1.13563;1.13477;1.13495
Mar 20, 2019 15:00;1.13568;1.13613;1.13458;1.13524
Mar 20, 2019 14:00;1.13597;1.13643;1.13557;1.13569
Mar 20, 2019 13:00;1.13548;1.13613;1.13528;1.13598
Mar 20, 2019 12:00;1.1358;1.13664;1.13542;1.13546
Mar 20, 2019 11:00;1.13505;1.13577;1.13497;1.13577
Mar 20, 2019 10:00;1.13489;1.13546;1.13474;1.13504
Mar 20, 2019 09:00;1.13432;1.13524;1.13421;1.13492
Mar 20, 2019 08:00;1.13451;1.13512;1.13355;1.13431
Mar 20, 2019 07:00;1.13471;1.13534;1.13404;1.1345
Mar 20, 2019 06:00;1.13471;1.13499;1.13455;1.13469
Mar 20, 2019 05:00;1.13462;1.13485;1.13457;1.13475
Mar 20, 2019 04:00;1.13464;1.13479;1.13446;1.13459
Mar 20, 2019 03:00;1.13474;1.13479;1.13446;1.13465
Mar 20, 2019 02:00;1.13493;1.13505;1.1346;1.13477
Mar 20, 2019 01:00;1.13473;1.13496;1.13431;1.13494
Mar 20, 2019 00:00;1.13546;1.13572;1.13473;1.13473
Mar 19, 2019 23:00;1.13533;1.13546;1.13514;1.13542
Mar 19, 2019 22:00;1.13496;1.13541;1.13496;1.13536
Mar 19, 2019 21:00;1.13513;1.1354;1.13487;1.13494
Mar 19, 2019 20:00;1.13582;1.13582;1.13486;1.13512
Mar 19, 2019 19:00;1.1353;1.1359;1.13502;1.1358
Mar 19, 2019 18:00;1.13537;1.13555;1.13517;1.13529
Mar 19, 2019 17:00;1.13494;1.13588;1.13475;1.13537
Mar 19, 2019 16:00;1.13469;1.13568;1.13454;1.13497
Mar 19, 2019 15:00;1.13504;1.13607;1.13447;1.13467
Mar 19, 2019 14:00;1.13461;1.13525;1.13385;1.13499
Mar 19, 2019 13:00;1.13519;1.13611;1.13441;1.13461
Mar 19, 2019 12:00;1.13552;1.13612;1.13468;1.1352
Mar 19, 2019 11:00;1.13552;1.13618;1.13521;1.13555
Mar 19, 2019 10:00;1.13528;1.13579;1.13476;1.13553
Mar 19, 2019 09:00;1.13542;1.13556;1.13487;1.13523
Mar 19, 2019 08:00;1.13475;1.13576;1.13459;1.13548
Mar 19, 2019 07:00;1.1349;1.13515;1.13444;1.1347
Mar 19, 2019 06:00;1.13438;1.13505;1.13438;1.13494
Mar 19, 2019 05:00;1.1346;1.13471;1.13421;1.13437
Mar 19, 2019 04:00;1.13477;1.13486;1.13455;1.13459
Mar 19, 2019 03:00;1.13427;1.13489;1.13422;1.13482
Mar 19, 2019 02:00;1.13383;1.13429;1.13371;1.13425
Mar 19, 2019 01:00;1.13376;1.13418;1.13365;1.13382
Mar 19, 2019 00:00;1.1336;1.134;1.13335;1.13378
Mar 18, 2019 23:00;1.1335;1.13369;1.13347;1.1336
Mar 18, 2019 22:00;1.13351;1.13378;1.13344;1.13349
Mar 18, 2019 21:00;1.13331;1.13391;1.1332;1.13349
Mar 18, 2019 20:00;1.13423;1.1343;1.13391;1.13398
Mar 18, 2019 19:00;1.13367;1.13419;1.13352;1.13418
Mar 18, 2019 18:00;1.13277;1.13373;1.13263;1.1337
Mar 18, 2019 17:00;1.13299;1.13325;1.13248;1.13278
Mar 18, 2019 16:00;1.1337;1.13418;1.13258;1.13294
Mar 18, 2019 15:00;1.13443;1.13463;1.13304;1.13368
Mar 18, 2019 14:00;1.13458;1.13495;1.13405;1.13443
Mar 18, 2019 13:00;1.1346;1.13493;1.13415;1.13458
Mar 18, 2019 12:00;1.13574;1.13592;1.13461;1.13465
Mar 18, 2019 11:00;1.1352;1.13582;1.13508;1.13568
Mar 18, 2019 10:00;1.13511;1.13532;1.13478;1.13524
Mar 18, 2019 09:00;1.13441;1.13507;1.13401;1.13506
Mar 18, 2019 08:00;1.13495;1.13504;1.13412;1.13443
Mar 18, 2019 07:00;1.13422;1.13498;1.13383;1.13496
Mar 18, 2019 06:00;1.13346;1.13452;1.13334;1.13428
Mar 18, 2019 05:00;1.13361;1.13363;1.13318;1.13343
Mar 18, 2019 04:00;1.13355;1.13387;1.13343;1.13366
Mar 18, 2019 03:00;1.13325;1.1338;1.13312;1.13353
Mar 18, 2019 02:00;1.1326;1.1333;1.13246;1.13326
Mar 18, 2019 01:00;1.13207;1.13262;1.132;1.13258
Mar 18, 2019 00:00;1.13194;1.13244;1.13192;1.13208
Mar 17, 2019 23:00;1.1326;1.13264;1.13188;1.13191
Mar 17, 2019 22:00;1.13213;1.13275;1.13213;1.13261
Mar 17, 2019 21:00;1.13201;1.13266;1.132;1.13215
Mar 15, 2019 20:00;1.1322;1.13295;1.1318;1.13237
Mar 15, 2019 19:00;1.13195;1.13228;1.13187;1.13216
Mar 15, 2019 18:00;1.13203;1.13226;1.13175;1.13199
Mar 15, 2019 17:00;1.13172;1.13237;1.13164;1.132
Mar 15, 2019 16:00;1.13266;1.13285;1.13143;1.13176
Mar 15, 2019 15:00;1.13355;1.1341;1.13221;1.13267
Mar 15, 2019 14:00;1.13297;1.13444;1.13242;1.13357
Mar 15, 2019 13:00;1.13035;1.13351;ﭢ.13;1.13294
Mar 15, 2019 12:00;1.13184;1.13194;1.13027;1.13034
Mar 15, 2019 11:00;1.13194;1.13216;1.13171;1.13188
Mar 15, 2019 10:00;1.13221;1.13266;1.1315;1.13191
Mar 15, 2019 09:00;1.13237;1.13251;1.13123;1.13222
Mar 15, 2019 08:00;1.13256;1.13293;1.13192;1.13236
Mar 15, 2019 07:00;1.13188;1.13252;1.13158;1.13251
Mar 15, 2019 06:00;1.13165;1.13206;1.13159;1.13191
Mar 15, 2019 05:00;1.13193;1.13193;1.1315;1.13167
Mar 15, 2019 04:00;1.13193;1.13195;1.13153;1.13191
Mar 15, 2019 03:00;1.13222;1.13268;1.13185;1.13191
Mar 15, 2019 02:00;1.13099;1.13227;1.13098;1.13227
Mar 15, 2019 01:00;1.13057;1.13122;1.13041;1.13096
Mar 15, 2019 00:00;1.13068;1.13098;1.13044;1.13062
Mar 14, 2019 23:00;1.13056;1.13088;1.13047;1.13062
Mar 14, 2019 22:00;1.13044;1.13095;1.13039;1.13058
Mar 14, 2019 21:00;1.13035;1.13075;1.12987;1.13046
Mar 14, 2019 20:00;1.13024;1.13051;1.13012;1.13049
Mar 14, 2019 19:00;ﭢ.13;1.1304;1.12988;1.13025
Mar 14, 2019 18:00;1.12991;1.13078;1.12985;1.12999
Mar 14, 2019 17:00;1.12993;1.13038;1.1297;1.12988
Mar 14, 2019 16:00;1.13036;1.1305;1.1297;1.12998
Mar 14, 2019 15:00;1.13001;1.13094;1.12963;1.13032
Mar 14, 2019 14:00;1.12999;1.13076;1.12943;1.13002
Mar 14, 2019 13:00;1.13024;1.13049;1.12942;ﭢ.13
Mar 14, 2019 12:00;1.13018;1.13109;1.12982;1.13024
Mar 14, 2019 11:00;1.13063;1.13117;1.12959;1.13017
Mar 14, 2019 10:00;1.13135;1.13139;1.13014;1.13063
Mar 14, 2019 09:00;1.13263;1.13263;1.13113;1.13135
Mar 14, 2019 08:00;1.13239;1.13362;1.13237;1.13266
Mar 14, 2019 07:00;1.13176;1.1328;1.13123;1.13235
Mar 14, 2019 06:00;1.13196;1.13204;1.13135;1.13177
Mar 14, 2019 05:00;1.13191;1.13228;1.13176;1.13198
Mar 14, 2019 04:00;1.13208;1.13226;1.13177;1.13189
Mar 14, 2019 03:00;1.13269;1.13283;1.13203;1.1321
Mar 14, 2019 02:00;1.13267;1.13316;1.13248;1.13265
Mar 14, 2019 01:00;1.13275;1.1328;1.13233;1.13271
Mar 14, 2019 00:00;1.13306;1.1333;1.13262;1.13273
Mar 13, 2019 23:00;1.1337;1.13372;1.13292;1.13301
Mar 13, 2019 22:00;1.13302;1.13374;1.13302;1.13374
Mar 13, 2019 21:00;1.13262;1.13304;1.13233;1.13301
Mar 13, 2019 20:00;1.13333;1.13369;1.13266;1.13287
Mar 13, 2019 19:00;1.13296;1.13388;1.13217;1.13338
Mar 13, 2019 18:00;1.13029;1.13344;1.13027;1.13294
Mar 13, 2019 17:00;1.13054;1.13084;ﭢ.13;1.13028
Mar 13, 2019 16:00;1.1309;1.13151;ﭢ.13;1.13052
Mar 13, 2019 15:00;1.13055;1.13139;1.13004;1.13094
Mar 13, 2019 14:00;1.13073;1.13133;1.13051;1.13051
Mar 13, 2019 13:00;1.12935;1.13125;1.12905;1.13073
Mar 13, 2019 12:00;1.13023;1.13049;1.12917;1.12939
Mar 13, 2019 11:00;1.12928;1.13044;1.12895;1.13019
Mar 13, 2019 10:00;1.12941;1.13029;1.12916;1.12931
Mar 13, 2019 09:00;1.12943;1.1298;1.12892;1.12941
Mar 13, 2019 08:00;1.12798;1.1297;1.12776;1.12943
Mar 13, 2019 07:00;1.12866;1.12892;1.12785;1.12795
Mar 13, 2019 06:00;1.12865;1.12885;1.12834;1.12866
Mar 13, 2019 05:00;1.12835;1.12877;1.12825;1.12866
Mar 13, 2019 04:00;1.12842;1.12862;1.12828;1.12834
Mar 13, 2019 03:00;1.12842;1.12853;1.12827;1.1284
Mar 13, 2019 02:00;1.12875;1.12899;1.12838;1.12847
Mar 13, 2019 01:00;1.12878;1.12899;1.12869;1.12872
Mar 13, 2019 00:00;1.12867;1.12901;1.12862;1.1288
Mar 12, 2019 23:00;1.12899;1.12903;1.12852;1.12868
Mar 12, 2019 22:00;1.12879;1.12904;1.12879;1.12898
Mar 12, 2019 21:00;1.1287;1.12881;1.12852;1.12876
Mar 12, 2019 20:00;1.12965;1.12998;1.12823;1.12863
Mar 12, 2019 19:00;1.12981;1.13052;1.12899;1.12967
Mar 12, 2019 18:00;1.12894;1.13006;1.12889;1.12976
Mar 12, 2019 17:00;1.12934;1.12949;1.12884;1.12894
Mar 12, 2019 16:00;1.12765;1.12953;1.12739;1.12939
Mar 12, 2019 15:00;1.12717;1.12946;1.12674;1.12765
Mar 12, 2019 14:00;1.12796;1.12808;1.1267;1.12712
Mar 12, 2019 13:00;1.12816;1.12832;1.12729;1.12798
Mar 12, 2019 12:00;1.12533;1.12844;1.1249;1.12813
Mar 12, 2019 11:00;1.12689;1.12743;1.125;1.12533
Mar 12, 2019 10:00;1.12728;1.12775;1.12669;1.1269
Mar 12, 2019 09:00;1.12822;1.1284;1.12723;1.12728
Mar 12, 2019 08:00;1.12662;1.12832;1.12639;1.12823
Mar 12, 2019 07:00;1.12584;1.12675;1.12548;1.12663
Mar 12, 2019 06:00;1.12552;1.12602;1.12536;1.12581
Mar 12, 2019 05:00;1.12515;1.12572;1.12515;1.12556
Mar 12, 2019 04:00;1.12611;1.12612;1.12511;1.12513
Mar 12, 2019 03:00;1.12628;1.12655;1.12603;1.12609
Mar 12, 2019 02:00;1.12607;1.12635;1.12578;1.12632
Mar 12, 2019 01:00;1.12591;1.12633;1.12582;1.12606
Mar 12, 2019 00:00;1.1259;1.1261;1.12554;1.12591
Mar 11, 2019 23:00;1.12633;1.12678;1.12546;1.12592
Mar 11, 2019 22:00;1.12492;1.12741;1.12475;1.12635
Mar 11, 2019 21:00;1.12443;1.12494;1.12435;1.12486
Mar 11, 2019 20:00;1.12476;1.12479;1.1241;1.12441
Mar 11, 2019 19:00;1.12399;1.12503;1.12381;1.12475
Mar 11, 2019 18:00;1.12416;1.12461;1.12384;1.12398
